actor_id,movie_id
1804,1837709
5263,1837709
4774,1538403
4398,1538403
1093,1538403
4364,765476
4612,765476
2795,765476
4723,382628
2464,382628
6246,382628
3158,131369
5394,131369
4568,131369
4645,494238
5077,494238
5823,494238
4353,831887
3494,831887
1152,831887
2061,3045616
1423,3045616
1117,3045616
2556,460780
5616,460780
35,460780
2576,294357
3081,294357
2902,294357
1674,4591310
4339,4591310
707,4591310
2908,326905
5634,326905
3623,326905
5805,1431045
1637,1431045
5492,1431045
5476,120701
2450,120701
2325,120701
230,2179136
699,2179136
3482,2179136
3341,115341
2285,115341
379,115341
5999,425123
2467,425123
3657,425123
3938,158622
5943,158622
4465,158622
3920,95956
1154,95956
4914,95956
4455,379865
3377,379865
544,379865
1417,2479478
2376,2479478
4563,2479478
2006,1314228
2581,1314228
529,1314228
4636,2234155
3956,2234155
6108,2234155
3230,1220634
4114,1220634
4436,1220634
5353,485985
5837,485985
4589,485985
5799,159206
5376,159206
3186,159206
4765,118971
5444,118971
5891,118971
6137,1232200
1417,1232200
4745,1232200
6104,116136
4608,116136
330,116136
5704,367479
1647,367479
4390,367479
982,1071875
2906,1071875
2855,1071875
4480,238112
2314,238112
1402,238112
3510,1986770
1192,1986770
3987,1986770
4628,395699
2638,395699
4187,395699
2475,351977
6011,351977
3146,351977
4384,109830
4572,109830
3175,109830
1722,952640
1814,952640
598,952640
3762,212338
4771,212338
2576,212338
666,114148
2314,114148
4475,114148
323,78346
4515,78346
3112,78346
3225,117218
527,117218
87,117218
5007,386588
3863,386588
812,386588
338,119190
5077,119190
990,119190
4192,328828
4889,328828
135,328828
5326,1535109
4572,1535109
1312,1535109
5634,1279935
5366,1279935
4701,1279935
1189,112642
246,112642
1487,112642
649,455944
2197,455944
4569,455944
6218,252076
167,252076
1393,252076
2441,112740
2197,112740
5307,112740
3971,454921
3863,454921
5363,454921
1592,408790
4296,408790
2186,408790
4988,109635
4020,109635
2939,109635
2177,120632
2906,120632
4416,120632
5015,266697
4862,266697
1740,266697
4152,131325
414,131325
79,131325
4495,118480
5621,118480
1687,118480
4631,378194
5015,378194
3146,378194
4691,98439
1154,98439
3790,98439
852,104070
3329,104070
1658,104070
1004,184894
4147,184894
3926,184894
4458,116253
4308,116253
6156,116253
3445,1396218
2633,1396218
3574,1396218
1072,865556
3578,865556
2401,865556
5221,1621039
4165,1621039
855,1621039
3830,103644
1056,103644
2259,103644
5516,116250
1708,116250
1504,116250
1777,122690
4771,122690
2512,122690
4447,116409
2078,116409
1634,116409
3259,1109624
2601,1109624
3935,1109624
5873,269347
1435,269347
3088,269347
2053,128278
2764,128278
5564,128278
1035,338466
3678,338466
2130,338466
2053,839980
2323,839980
497,839980
706,1430626
1647,1430626
5083,1430626
2581,824747
3081,824747
4416,824747
2429,115857
5444,115857
5400,115857
3971,116277
4771,116277
2801,116277
409,293508
3201,293508
501,293508
7,414055
4332,414055
2533,414055
824,402022
5891,402022
2580,402022
3497,279111
739,279111
1359,279111
3169,120390
3047,120390
2835,120390
4381,780567
2506,780567
715,780567
2228,2281587
2465,2281587
3840,2281587
5178,167456
2388,167456
5596,167456
2539,1126591
1340,1126591
2513,1126591
2109,344510
2196,344510
1568,344510
1845,160184
1154,160184
1056,160184
4890,187738
6174,187738
14,187738
6038,814314
3863,814314
1099,814314
1707,1308729
1154,1308729
4853,1308729
2732,99674
4765,99674
5152,99674
2265,368709
5601,368709
4287,368709
827,463034
4007,463034
4832,463034
3112,81573
323,81573
2826,81573
2003,299930
994,299930
6152,299930
2764,405676
6159,405676
5400,405676
1761,162650
2314,162650
1350,162650
3891,118617
2265,118617
2523,118617
4609,203009
1757,203009
2865,203009
2576,249478
2163,249478
3592,249478
4992,1355683
1423,1355683
2792,1355683
5757,418689
2967,418689
5014,418689
2775,1197624
3201,1197624
2581,1197624
6038,462322
4875,462322
2778,462322
5202,120603
4085,120603
1095,120603
2290,338216
414,338216
3812,338216
4572,264464
4346,264464
5537,264464
4442,1790885
1567,1790885
5290,1790885
4796,452594
1454,452594
2807,452594
852,795421
352,795421
2601,795421
2376,817230
699,817230
4059,817230
1661,377818
968,377818
4204,377818
256,120863
1542,120863
1331,120863
609,1488555
1637,1488555
531,1488555
4533,125664
6005,125664
936,125664
180,112641
4771,112641
2116,112641
2966,1179034
3376,1179034
3089,1179034
5569,245803
4353,245803
3195,245803
3414,183505
3673,183505
106,183505
2288,414853
1411,414853
1497,414853
2864,790604
5527,790604
4333,790604
2353,1259571
3581,1259571
2376,1259571
2488,126029
5471,126029
4643,126029
2581,1385826
3678,1385826
3990,1385826
2429,102798
943,102798
5487,102798
2450,116695
728,116695
5335,116695
2590,1637725
5366,1637725
5112,1637725
6006,119822
5579,119822
3765,119822
10,129290
262,129290
2039,129290
2323,1229340
6106,1229340
4701,1229340
1417,280590
2163,280590
2539,280590
648,1650062
1833,1650062
4704,1650062
1259,195685
2909,195685
5684,195685
3158,251127
5394,251127
216,251127
3676,2294449
2551,2294449
2380,2294449
728,110148
988,110148
2265,110148
1064,1068680
699,1068680
3836,1068680
4890,1489889
6011,1489889
3415,1489889
3642,120686
2909,120686
1358,120686
919,1528854
2323,1528854
6236,1528854
852,2180411
1423,2180411
2706,2180411
4102,454848
2197,454848
4861,454848
2508,120784
2295,120784
3936,120784
3147,112715
217,112715
3966,112715
3678,1389137
3494,1389137
4032,1389137
6089,448011
2906,448011
3219,448011
5394,427229
699,427229
1064,427229
3348,377109
1971,377109
2832,377109
5079,1570728
542,1570728
4701,1570728
1360,356634
969,356634
3543,356634
1132,388419
4090,388419
1808,388419
4323,1210166
10,1210166
988,1210166
2429,114069
2673,114069
3779,114069
5353,2024469
1767,2024469
384,2024469
2390,1075417
6011,1075417
312,1075417
1955,434409
4112,434409
2783,434409
5441,300471
5800,300471
3741,300471
4394,4192812
4447,4192812
420,4192812
666,381971
2323,381971
5563,381971
216,400497
384,400497
2001,400497
3680,260866
4308,260866
4492,260866
3243,1428538
3821,1428538
3816,1428538
4408,250797
4626,250797
3236,250797
4372,1464540
3767,1464540
3054,1464540
1486,4172430
5383,4172430
3639,4172430
3047,2262227
2551,2262227
3118,2262227
6106,408345
4312,408345
5398,408345
2208,118548
5517,118548
5389,118548
4020,119173
2441,119173
4796,119173
4523,119174
2508,119174
4970,119174
2508,384537
1094,384537
902,384537
1454,191397
5444,191397
2426,191397
3771,1605630
4889,1605630
2223,1605630
1958,120768
2673,120768
4384,120768
5435,2106361
497,2106361
3604,2106361
1835,109254
1152,109254
970,109254
4974,99700
447,99700
3544,99700
2290,1872194
414,1872194
6137,1872194
3830,119874
4523,119874
1809,119874
4890,318627
4114,318627
1743,318627
1757,317198
352,317198
521,317198
5096,313443
2197,313443
6255,313443
1539,110725
1342,110725
3817,110725
5799,424774
2376,424774
3433,424774
2521,163978
4346,163978
2805,163978
69,350028
1923,350028
3943,350028
3815,1186367
2354,1186367
2598,1186367
2450,126916
2050,126916
3159,126916
2063,108967
236,108967
755,108967
1174,117765
4020,117765
2466,117765
4287,1392197
5079,1392197
537,1392197
5458,1212419
3678,1212419
3559,1212419
1154,112401
4376,112401
1261,112401
702,367959
4339,367959
3910,367959
765,160916
3329,160916
5582,160916
3219,1517260
5004,1517260
3998,1517260
6045,264395
1435,264395
1401,264395
5216,309377
5517,309377
3698,309377
5907,963178
1971,963178
4523,963178
2212,116225
2163,116225
6247,116225
5360,2355844
5402,2355844
5116,2355844
6045,129167
2638,129167
2830,129167
5216,362270
969,362270
598,362270
5656,1124037
5394,1124037
3140,1124037
6159,289992
2673,289992
1668,289992
1573,331933
1014,331933
3703,331933
1730,2199571
1767,2199571
1234,2199571
1971,765443
2441,765443
2583,765443
2626,378109
2967,378109
2475,378109
44,151137
116,151137
1012,151137
1064,1240982
4112,1240982
5634,1240982
4451,1462041
1971,1462041
1570,1462041
3762,119592
2414,119592
1088,119592
363,109190
2732,109190
3186,109190
2290,114345
5502,114345
4020,114345
2465,977855
1971,977855
1807,977855
14,2189221
2032,2189221
1610,2189221
2191,421054
4179,421054
5676,421054
3005,113451
584,113451
3960,113451
3276,1034032
3201,1034032
1147,1034032
2532,1559547
483,1559547
837,1559547
1243,266452
262,266452
4465,266452
2323,1608290
4114,1608290
1400,1608290
4999,315824
2429,315824
4812,315824
3960,181151
4287,181151
1170,181151
5549,1502404
2906,1502404
1242,1502404
1746,891592
4461,891592
2299,891592
3578,267804
5616,267804
2092,267804
371,3006802
2100,3006802
702,3006802
4695,98987
3169,98987
3753,98987
3563,1131729
10,1131729
2293,1131729
2434,181865
5149,181865
412,181865
272,97576
6106,97576
2007,97576
3480,1781769
3709,1781769
1069,1781769
821,1823672
4619,1823672
4667,1823672
3081,145681
2197,145681
5996,145681
2025,258000
2353,258000
5109,258000
2126,473553
5322,473553
4669,473553
79,120188
4287,120188
238,120188
3893,1014763
70,1014763
1867,1014763
4141,250687
3040,250687
5484,250687
595,272152
2673,272152
5739,272152
2223,35423
4619,35423
2416,35423
82,230030
5077,230030
3229,230030
167,87089
2906,87089
2256,87089
3276,381849
2314,381849
4501,381849
2464,2446042
1767,2446042
2569,2446042
61,120780
5704,120780
5829,120780
4719,115798
5527,115798
734,115798
3464,150433
4362,150433
5048,150433
1995,99422
1577,99422
2130,99422
4111,155267
2208,155267
4880,155267
3652,200027
5358,200027
1288,200027
2230,69293
3299,69293
4100,69293
5720,308353
2051,308353
1411,308353
5633,117002
2909,117002
5591,117002
5199,119738
2909,119738
4586,119738
1106,265029
2909,265029
4178,265029
2053,278504
4765,278504
3795,278504
5739,117731
860,117731
3334,117731
4234,1075747
4591,1075747
668,1075747
3678,115956
2197,115956
5389,115956
1105,119528
2053,119528
2421,119528
1643,1355631
3303,1355631
4186,1355631
6096,84132
465,84132
2652,84132
2685,109813
4273,109813
2224,109813
3265,1397280
1767,1397280
2620,1397280
5973,306047
4580,306047
1008,306047
724,212346
1509,212346
4106,212346
5077,373051
3395,373051
4215,373051
892,368933
4059,368933
3047,368933
2909,107798
2197,107798
5283,107798
4683,109446
2416,109446
3250,109446
4953,825232
2429,825232
2048,825232
853,105112
6106,105112
3241,105112
199,369735
2792,369735
4272,369735
5218,1392214
4619,1392214
4019,1392214
5649,139654
2197,139654
1845,139654
5341,177789
943,177789
2389,177789
6058,257106
2223,257106
1239,257106
4707,1204342
132,1204342
1115,1204342
4754,120611
5096,120611
6036,120611
1993,393162
2551,393162
1125,393162
621,264472
5702,264472
2123,264472
4753,118615
666,118615
375,118615
6020,200550
3652,200550
3279,200550
1767,314331
352,314331
4104,314331
4714,120623
2673,120623
2525,120623
931,111255
1154,111255
5494,111255
1132,117918
3884,117918
3779,117918
785,63829
5105,63829
765,63829
2323,384642
3395,384642
2290,384642
3709,371724
1064,371724
216,371724
1113,396592
3771,396592
968,396592
1743,432021
4114,432021
1344,432021
1417,1086772
51,1086772
1976,1086772
4283,408985
2554,408985
5259,408985
3677,110997
852,110997
1860,110997
5651,113419
537,113419
1252,113419
5058,1615065
5397,1615065
1365,1615065
4740,337921
1725,337921
1632,337921
2456,274166
3261,274166
3725,274166
852,429589
2906,429589
2909,429589
3782,87182
764,87182
5971,87182
6159,959337
4346,959337
3567,959337
5976,450232
3329,450232
2161,450232
3899,364970
2638,364970
4784,364970
2840,116421
893,116421
1237,116421
3229,117108
4878,117108
4030,117108
1479,775552
4069,775552
1074,775552
3713,237572
4685,237572
3167,237572
2323,395251
4563,395251
5527,395251
738,1343727
2471,1343727
926,1343727
1985,117331
1169,117331
1166,117331
1921,149624
3678,149624
1436,149624
167,113987
2764,113987
3156,113987
5997,1139328
1299,1139328
5259,1139328
2340,118956
3551,118956
2926,118956
3576,1046997
635,1046997
2585,1046997
513,473444
4339,473444
4960,473444
2882,814022
2906,814022
173,814022
4719,246464
1064,246464
5741,246464
4903,484740
502,484740
1316,484740
729,2521668
2144,2521668
2200,2521668
6096,120107
6018,120107
2986,120107
6057,1634122
989,1634122
2037,1634122
4844,249516
2154,249516
3534,249516
384,1024648
2917,1024648
4187,1024648
2743,106977
6106,106977
4620,106977
3499,1038919
3201,1038919
5226,1038919
988,117665
4771,117665
409,117665
1755,89880
1154,89880
321,89880
4020,116731
635,116731
1678,116731
4600,32910
6210,32910
1842,32910
6018,80855
595,80855
548,80855
14,401855
2388,401855
3272,401855
910,181536
5845,181536
5041,181536
2441,191754
2163,191754
2685,191754
3578,342258
2429,342258
167,342258
174,253867
1602,253867
1685,253867
803,106918
728,106918
4132,106918
2663,1438254
662,1438254
2379,1438254
5283,472399
5616,472399
2227,472399
4699,1232829
2551,1232829
6108,1232829
6084,125439
2909,125439
2679,125439
501,120630
3525,120630
3688,120630
516,343135
10,343135
3353,343135
4052,103859
5658,103859
4924,103859
3193,2404463
5007,2404463
5397,2404463
97,56937
5700,56937
4640,56937
2346,1648179
1647,1648179
3443,1648179
2792,257756
2429,257756
1241,257756
2735,117057
595,117057
5119,117057
725,265349
3353,265349
3616,265349
341,889583
17,889583
484,889583
4497,97742
4577,97742
1547,97742
5549,1486185
5502,1486185
764,1486185
5891,179626
4771,179626
3891,179626
4659,108255
167,108255
3485,108255
4700,399295
2906,399295
2997,399295
2479,1598828
4659,1598828
3774,1598828
5289,2788710
5634,2788710
1518,2788710
121,1032751
3414,1032751
6250,1032751
5231,55689
4807,55689
759,55689
411,1149361
2015,1149361
2109,1149361
5942,298203
3505,298203
2283,298203
5309,1220911
2694,1220911
733,1220911
400,183790
5751,183790
1145,183790
1155,288045
3024,288045
4766,288045
1168,167404
3329,167404
5997,167404
1909,1568338
3889,1568338
3802,1568338
2116,1053810
1976,1053810
5222,1053810
2314,1800241
5798,1800241
699,1800241
4049,1041829
1637,1041829
302,1041829
2221,150377
3039,150377
1164,150377
831,96874
3488,96874
4557,96874
2429,2872732
3494,2872732
4058,2872732
3265,2322441
1567,2322441
974,2322441
1647,338459
1154,338459
893,338459
5394,117913
2673,117913
4308,117913
4755,349205
3383,349205
5335,349205
1639,1091191
1246,1091191
984,1091191
851,104694
4572,104694
1138,104694
82,3065204
4505,3065204
1218,3065204
5387,1285016
3682,1285016
602,1285016
1653,1001508
3000,1001508
1251,1001508
2396,362120
1364,362120
4580,362120
3031,134084
1377,134084
5920,134084
831,99088
3488,99088
4557,99088
1776,2561572
2323,2561572
302,2561572
2764,103874
5444,103874
5502,103874
5398,1135503
852,1135503
1573,1135503
1148,453562
6106,453562
4423,453562
3678,134119
10,134119
2192,134119
6026,2096672
969,2096672
6108,2096672
3039,397313
2967,397313
663,397313
4059,2361509
4771,2361509
3779,2361509
3422,2869728
2061,2869728
1234,2869728
854,104691
2926,104691
5819,104691
3107,350258
5733,350258
6235,350258
2984,401792
6038,401792
4773,401792
5676,443274
4608,443274
3104,443274
1454,1155056
2050,1155056
1135,1155056
1234,256380
3355,256380
6158,256380
5833,102138
2233,102138
4536,102138
1686,421729
649,421729
2796,421729
988,236493
2050,236493
2909,236493
428,1809398
1047,1809398
5587,1809398
4698,974661
2672,974661
216,974661
2304,2203939
3884,2203939
4767,2203939
2617,1144884
2136,1144884
1305,1144884
4231,3682448
4572,3682448
1643,3682448
1252,159273
5103,159273
2180,159273
3554,1226229
955,1226229
3028,1226229
288,358135
4419,358135
5942,358135
4880,122718
2265,122718
4974,122718
666,120177
188,120177
2637,120177
2626,245844
2274,245844
5487,245844
1595,1189340
5394,1189340
2923,1189340
4619,482571
2314,482571
3494,482571
4627,2170439
2673,2170439
6253,2170439
1550,765446
5077,765446
2546,765446
1209,472043
46,472043
780,472043
1071,93428
3147,93428
4235,93428
4668,1424381
6237,1424381
3243,1424381
2912,91396
685,91396
1310,91396
1056,363988
1423,363988
5259,363988
217,410297
5444,410297
2722,410297
75,397101
5809,397101
4513,397101
5817,1462769
5537,1462769
1730,1462769
1019,866439
3091,866439
812,866439
1975,1742044
5461,1742044
1805,1742044
6238,119978
3678,119978
764,119978
1056,348836
414,348836
4447,348836
2429,118607
2764,118607
5394,118607
2952,104839
2206,104839
3119,104839
1001,758730
5806,758730
5147,758730
1263,110989
1870,110989
3071,110989
5806,174480
2050,174480
4272,174480
2851,758766
4628,758766
6079,758766
128,1092026
5715,1092026
2463,1092026
4035,1694020
5164,1694020
3906,1694020
5467,1262416
1776,1262416
5071,1262416
5757,134273
2906,134273
1522,134273
2982,101761
5487,101761
3647,101761
5289,1956620
4569,1956620
5637,1956620
3239,162983
2940,162983
1837,162983
5998,1622979
747,1622979
838,1622979
5770,130121
4680,130121
909,130121
1168,223897
2673,223897
4400,223897
5210,332047
5057,332047
6205,332047
1461,169414
1655,169414
1440,169414
4542,817538
4419,817538
497,817538
5891,2557490
1767,2557490
2590,2557490
1642,111143
4273,111143
2189,111143
5472,477302
4572,477302
1871,477302
1939,1126618
5044,1126618
3051,1126618
2295,430308
1472,430308
1450,430308
1169,160009
584,160009
670,160009
2948,294870
6038,294870
3315,294870
2499,163983
400,163983
1966,163983
6198,129280
2771,129280
1225,129280
2498,116654
4515,116654
5654,116654
901,246544
5657,246544
1150,246544
3494,467200
4112,467200
4992,467200
5891,230838
5444,230838
1839,230838
1262,444682
1150,444682
4177,444682
4862,70379
4771,70379
923,70379
1574,110971
1911,110971
4688,110971
2629,1657507
2533,1657507
6105,1657507
6116,120800
5502,120800
246,120800
5634,269095
4771,269095
3238,269095
1475,132512
3378,132512
2660,132512
4053,329691
3105,329691
1014,329691
5700,115907
4765,115907
5152,115907
243,114436
5811,114436
4577,114436
3145,422720
2265,422720
797,422720
5007,113552
2906,113552
3574,113552
501,208988
1154,208988
207,208988
2069,1649419
1971,1649419
4811,1649419
1995,93278
889,93278
3984,93278
852,432283
969,432283
1020,432283
2102,282687
3081,282687
1104,282687
843,104850
13,104850
1490,104850
2694,211915
4616,211915
4777,211915
2027,363282
1905,363282
4810,363282
1686,375173
5741,375173
2269,375173
4870,1430615
1441,1430615
4582,1430615
1985,120646
893,120646
5106,120646
4836,295254
1777,295254
6036,295254
1647,450405
3395,450405
4040,450405
1923,266489
1400,266489
3534,266489
2048,1111948
5130,1111948
1743,1111948
3123,81400
2830,81400
670,81400
1350,176269
188,176269
4147,176269
4608,1188729
6174,1188729
5493,1188729
3505,160399
3992,160399
3991,160399
4779,283160
400,283160
2783,283160
2700,189192
4779,189192
5284,189192
1128,448134
3930,448134
1223,448134
177,763831
4710,763831
1672,763831
4858,361500
246,361500
1495,361500
4231,2515034
3658,2515034
1396,2515034
824,457495
3767,457495
4989,457495
4659,113243
3081,113243
2206,113243
242,455782
1032,455782
947,455782
132,110074
2502,110074
5443,110074
5531,913968
3578,913968
3369,913968
3612,374089
4053,374089
1205,374089
1910,1706620
3930,1706620
4963,1706620
1789,961097
3158,961097
3989,961097
3677,357054
5527,357054
4870,357054
641,109506
5487,109506
3753,109506
3664,2631186
5867,2631186
4340,2631186
522,452694
1096,452694
1651,452694
1442,490084
5592,490084
312,490084
2638,232500
2967,232500
5980,232500
966,1142977
5700,1142977
2303,1142977
2088,379786
2942,379786
3267,379786
1056,312329
5741,312329
1401,312329
5940,86393
323,86393
2826,86393
1154,1661382
4771,1661382
736,1661382
2009,425637
5531,425637
1390,425637
5398,256415
1654,256415
1588,256415
4796,1142988
3201,1142988
3210,1142988
4293,117608
2735,117608
5073,117608
893,287717
2163,287717
1178,287717
5566,111280
860,111280
3334,111280
3764,1462900
2009,1462900
440,1462900
4627,1067583
3581,1067583
2626,1067583
1216,115082
635,115082
1357,115082
3247,2911342
5118,2911342
3302,2911342
909,174856
2197,174856
2508,174856
3558,278435
132,278435
739,278435
4858,125022
4264,125022
1918,125022
463,3450650
5000,3450650
122,3450650
3765,225071
5240,225071
4585,225071
4181,279889
1299,279889
4920,279889
1839,142688
1423,142688
3546,142688
2466,116259
2050,116259
3391,116259
4964,202470
1656,202470
1781,202470
3214,118158
595,118158
1654,118158
708,84787
4132,84787
6019,84787
2921,1411250
2638,1411250
5733,1411250
2073,119210
2204,119210
2619,119210
959,193560
5112,193560
3252,193560
1153,970411
969,970411
3235,970411
5734,1560747
1284,1560747
2736,1560747
5279,437954
198,437954
2317,437954
4423,469903
4608,469903
1056,469903
4387,2304933
649,2304933
833,2304933
3847,3076658
1154,3076658
371,3076658
2336,840361
3821,840361
2155,840361
4608,1586265
2706,1586265
216,1586265
988,887883
2050,887883
812,887883
5012,410377
3201,410377
5872,410377
609,1979320
3769,1979320
551,1979320
2019,175880
5316,175880
3633,175880
2503,1385867
3329,1385867
2116,1385867
5711,1292566
1776,1292566
390,1292566
304,1564349
2429,1564349
6045,1564349
2690,251160
2197,251160
1678,251160
87,181316
5226,181316
364,181316
5428,1723121
4331,1723121
216,1723121
4389,972558
1715,972558
2282,972558
5526,118771
3647,118771
6156,118771
2896,86006
482,86006
1506,86006
2793,1231587
6117,1231587
3795,1231587
1366,2978462
2429,2978462
6045,2978462
2626,184858
5891,184858
2603,184858
3558,266465
2638,266465
1097,266465
764,116410
893,116410
302,116410
820,120834
2357,120834
1350,120834
3663,1161864
2764,1161864
1153,1161864
4147,119177
4206,119177
1193,119177
1475,141399
2102,141399
1263,141399
3407,482603
2001,482603
849,482603
4988,325537
5130,325537
2503,325537
6108,1119646
699,1119646
1743,1119646
3645,2888046
3828,2888046
4508,2888046
5939,145660
4376,145660
1965,145660
4691,96895
2654,96895
4900,96895
2464,1316616
2533,1316616
790,1316616
3170,104714
3779,104714
2765,104714
825,878804
5859,878804
2719,878804
3097,4085584
776,4085584
5565,4085584
1132,227538
893,227538
2318,227538
6253,1499658
2673,1499658
1078,1499658
595,1403865
3678,1403865
4139,1403865
4059,458352
852,458352
1964,458352
3969,79945
370,79945
3136,79945
3838,2024432
1454,2024432
4449,2024432
1813,101540
4771,101540
3147,101540
359,478087
2673,478087
3956,478087
5289,3152624
1399,3152624
2918,3152624
4605,372237
5130,372237
4056,372237
1418,116209
352,116209
3782,116209
2518,119488
2673,119488
2466,119488
2450,405325
2401,405325
390,405325
4132,119360
265,119360
2915,119360
1374,114508
473,114508
1385,114508
4592,209958
4988,209958
1104,209958
4895,120744
4346,120744
3611,120744
2442,1028576
5389,1028576
217,1028576
2051,453556
3930,453556
5569,453556
4810,316465
5739,316465
2912,316465
4093,1632708
5366,1632708
516,1632708
3700,4438848
649,4438848
2996,4438848
4375,2140373
4572,2140373
2788,2140373
2092,104797
2197,104797
4031,104797
3679,1758830
3338,1758830
3793,1758830
5130,976238
262,976238
2807,976238
782,834001
2974,834001
5364,834001
1200,762114
262,762114
6078,762114
2467,437863
4563,437863
1074,437863
4762,417001
2102,417001
2685,417001
4765,119008
1423,119008
1678,119008
6251,120804
4114,120804
2558,120804
4572,335245
2050,335245
2506,335245
4224,467197
5366,467197
2762,467197
609,1637688
1804,1637688
4093,1637688
3510,1212436
2332,1212436
785,1212436
530,491152
4548,491152
5298,491152
5202,2368645
5854,2368645
1380,2368645
5415,265087
2078,265087
3675,265087
500,74174
565,74174
1940,74174
1944,111301
2079,111301
4609,111301
2671,253474
896,253474
4622,253474
2340,120681
1423,120681
4742,120681
4097,762121
5598,762121
5212,762121
2909,376541
4112,376541
1512,376541
1971,1616195
4346,1616195
270,1616195
4071,790686
2340,790686
272,790686
3546,238546
5209,238546
3691,238546
4577,100403
2942,100403
5803,100403
366,880578
5549,880578
219,880578
2832,124298
5077,124298
334,124298
4900,80745
5083,80745
1090,80745
1342,300051
2506,300051
5720,300051
3752,1712170
3010,1712170
6054,1712170
2840,119668
2673,119668
2076,119668
4697,1415283
2643,1415283
5792,1415283
6156,104427
1414,104427
2466,104427
974,443701
1434,443701
2891,443701
537,327679
4059,327679
2718,327679
1955,3322364
3863,3322364
61,3322364
2543,1600195
3074,1600195
4486,1600195
5997,361089
1757,361089
3892,361089
797,185014
414,185014
5838,185014
2503,426592
2176,426592
3483,426592
4102,1235522
4601,1235522
3346,1235522
2094,257516
4949,257516
3243,257516
3771,1547234
635,1547234
4174,1547234
5278,2967224
450,2967224
3977,2967224
1681,240510
3551,240510
2970,240510
406,1904996
5616,1904996
3886,1904996
1454,360201
2265,360201
1419,360201
2427,492389
5077,492389
221,492389
4167,1438173
5587,1438173
4444,1438173
3508,85811
1767,85811
5814,85811
728,891527
852,891527
3682,891527
4823,99587
4472,99587
4149,99587
5637,841046
1074,841046
6005,841046
5389,120824
2673,120824
2090,120824
4381,244000
4451,244000
1932,244000
1757,962736
5663,962736
4890,962736
4306,365929
5112,365929
5520,365929
5261,478304
988,478304
3485,478304
1330,120724
2656,120724
5594,120724
3938,304711
5751,304711
6120,304711
1216,450314
2032,450314
2558,450314
797,383060
4774,383060
4557,383060
5288,3488710
635,3488710
4101,3488710
3004,120479
1185,120479
1770,120479
1259,401445
1038,401445
3451,401445
689,1474684
4375,1474684
3805,1474684
4192,105211
2942,105211
4809,105211
6105,106469
2092,106469
5176,106469
2078,120152
1757,120152
746,120152
1275,280665
5869,280665
2239,280665
931,81059
6172,81059
2724,81059
3989,113362
4626,113362
5896,113362
1945,134154
2459,134154
3057,134154
4827,1164999
5299,1164999
571,1164999
775,1321869
1367,1321869
1429,1321869
1436,416496
1647,416496
2025,416496
5558,490087
132,490087
2842,490087
5483,1790864
2156,1790864
4737,1790864
4263,2358925
2078,2358925
3211,2358925
2069,106226
2693,106226
2765,106226
5206,414993
4619,414993
2208,414993
3199,163579
3362,163579
5890,163579
54,1656186
2906,1656186
5439,1656186
986,876563
362,876563
1291,876563
1818,2726560
178,2726560
6154,2726560
561,167203
3642,167203
1893,167203
4608,1540128
3201,1540128
4287,1540128
1256,2304771
2994,2304771
3822,2304771
1995,82979
2656,82979
2830,82979
4020,104257
728,104257
2116,104257
2295,242445
188,242445
1234,242445
4265,208003
1686,208003
182,208003
430,3148834
2066,3148834
2028,3148834
713,1093357
3858,1093357
397,1093357
3855,1800741
1010,1800741
4741,1800741
3959,204626
5444,204626
2082,204626
393,330793
2690,330793
5264,330793
3612,380389
1606,380389
5974,380389
2346,1656190
5616,1656190
1378,1656190
3971,120797
3081,120797
4592,120797
4433,86190
6106,86190
5281,86190
738,483607
6142,483607
4700,483607
1437,976051
6159,976051
4488,976051
2915,1655460
1400,1655460
1453,1655460
1064,319343
3760,319343
2323,319343
2772,117333
2290,117333
2089,117333
3969,281373
3225,281373
2830,281373
5739,96061
969,96061
1813,96061
1412,457510
3118,457510
305,457510
891,1478338
3259,1478338
3656,1478338
5634,1245492
2551,1245492
4086,1245492
5341,145531
1686,145531
2094,145531
5891,203019
4771,203019
5007,203019
198,1135084
2967,1135084
4053,1135084
4771,1931435
262,1931435
6237,1931435
14,1464174
1783,1464174
4393,1464174
3907,945513
5218,945513
4063,945513
5306,106246
5701,106246
2675,106246
764,481369
3276,481369
220,481369
4926,1981107
974,1981107
4237,1981107
1970,78723
447,78723
1985,78723
2951,418647
5488,418647
777,418647
4725,399146
2441,399146
3104,399146
2340,388482
5616,388482
453,388482
1438,114214
4346,114214
1229,114214
2375,323033
2923,323033
2938,323033
1926,163988
2906,163988
2454,163988
4648,1053424
4668,1053424
4904,1053424
3097,372873
3673,372873
5326,372873
228,115725
1168,115725
4261,115725
609,790628
2163,790628
4701,790628
666,118829
5142,118829
3426,118829
353,150216
969,150216
3144,150216
4224,452624
14,452624
5996,452624
2300,306892
3711,306892
2345,306892
4515,78788
6106,78788
2290,78788
3703,1322312
6108,1322312
450,1322312
4186,113862
4283,113862
1325,113862
2533,3014866
5502,3014866
977,3014866
2654,89755
852,89755
4248,89755
3039,1907668
2197,1907668
3422,1907668
4418,79574
1071,79574
894,79574
2078,2278388
969,2278388
5845,2278388
131,252501
2764,252501
2270,252501
2409,99052
3024,99052
480,99052
2177,186151
4608,186151
2902,186151
5602,1289401
1911,1289401
784,1289401
6174,1524930
3769,1524930
2842,1524930
3779,113161
2092,113161
2569,113161
2960,299658
4416,299658
5411,299658
1417,142342
2163,142342
